"Course Code","Course Name","Keyword","Keyword Type ID","Keyword Type"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Transformation","1009","Leadership and Management"
"ITEM-1812","User Experience 101 Fundamentals (UX)","Digital Academy","1039","Learning Partner"
"ITEM-1812","User Experience 101 Fundamentals (UX)","web","1016","Information Technology"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","diversity","1022","Diversity"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","equity","1032","All"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","inclusion","1032","All"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","leadership","1032","All"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-2350","Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","organization","1032","All"
"ITEM-2074","Viewing of Healing Nation","indigenous","1029","Cultural Safety Training"
"ITEM-2074","Viewing of Healing Nation","reconciliation","1029","Cultural Safety Training"
"ITEM-1256","Virtual Oath of Employment Ceremony","Hire","1031","Hiring"
"ITEM-1256","Virtual Oath of Employment Ceremony","Oath","1002","Workplace Culture"
"ITEM-1256","Virtual Oath of Employment Ceremony","Oath of Employment","1002","Workplace Culture"
"ITEM-1256","Virtual Oath of Employment Ceremony","Priorities & Innovation","1039","Learning Partner"
"ITEM-1256","Virtual Oath of Employment Ceremony","Standards of Conduct","1002","Workplace Culture"
"ITEM-1364","WebEOC - DGIR Process for EMBC Staff in the ECC","EOC","1030","Emergency Management"
"ITEM-1343","WebEOC Orientation for EEP Staff","EOC","1030","Emergency Management"
"ITEM-1349","WebEOC for EEP Cost Recovery","EOC","1030","Emergency Management"
"ITEM-1344","WebEOC for EEP DOC: Named Incidents","EOC","1030","Emergency Management"
"ITEM-1350","WebEOC for EEP Information Officers","EOC","1030","Emergency Management"
"ITEM-1345","WebEOC for EEP Response Officers - Part 1","EOC","1030","Emergency Management"
"ITEM-1346","WebEOC for EEP Response Officers - Part 2","EOC","1030","Emergency Management"
"ITEM-1351","WebEOC for EEP Spill Reporting","EOC","1030","Emergency Management"
"ITEM-1581","WebEOC for ENV Regional Operations Branch (ROB)","Environment","1034","Natural Resources"
"ITEM-2070","Welcome 2.0: Where You Grow","Career","1003","Career Development"
"ITEM-2070","Welcome 2.0: Where You Grow","Culture","1002","Workplace Culture"
"ITEM-2070","Welcome 2.0: Where You Grow","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2070","Welcome 2.0: Where You Grow","Values","1002","Workplace Culture"
"ITEM-1244","Welcome to the BC Public Service Webinar & Oath of Employment","Development","1003","Career Development"
"ITEM-1244","Welcome to the BC Public Service Webinar & Oath of Employment","Hire","1031","Hiring"
"ITEM-1244","Welcome to the BC Public Service Webinar & Oath of Employment","Priorities & Innovation","1039","Learning Partner"
"ITEM-1244","Welcome to the BC Public Service Webinar & Oath of Employment","Standards of Conduct","1002","Workplace Culture"
"ITEM-2200","Words Matter: Inclusive Language Workshop","Inclusion","1022","Diversity"
"ITEM-2200","Words Matter: Inclusive Language Workshop","cultural safety","1029","Cultural Safety Training"
"ITEM-1848","Writing Better Briefing Notes","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","Aboriginal Relations","1002","Workplace Culture"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","Government Digital Experience","1039","Learning Partner"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","TRC calls to action","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","Truth","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","UNDRIP","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","aboriginal","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","allyship","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","cultural safety","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","draft 10 principles","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","first nations","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","humility","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","inuit","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","metis","1029","Cultural Safety Training"
"ITEM-2111","Writing for Indigenous Content Webinar - Recorded Webinar","reconciliation","1029","Cultural Safety Training"
"ITEM-2043","Writing for the Web","CMS lite","1016","Information Technology"
"ITEM-2043","Writing for the Web","GDX","1016","Information Technology"
"ITEM-2043","Writing for the Web","Government Digital Experience","1039","Learning Partner"
"ITEM-2043","Writing for the Web","web","1016","Information Technology"
"ITEM-2043","Writing for the Web","webpage","1016","Information Technology"
"ITEM-1541","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Debrief - Webinar Series #3","aboriginal","1029","Cultural Safety Training"
"ITEM-1541","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Debrief - Webinar Series #3","cultural safety","1029","Cultural Safety Training"
"ITEM-1541","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Debrief - Webinar Series #3","indigenous","1029","Cultural Safety Training"
"ITEM-1541","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Debrief - Webinar Series #3","reconciliation","1029","Cultural Safety Training"
"ITEM-1399","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Webinar Series #2","aboriginal","1029","Cultural Safety Training"
"ITEM-1399","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Webinar Series #2","decolonize","1029","Cultural Safety Training"
"ITEM-1399","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Webinar Series #2","indigenous","1029","Cultural Safety Training"
"ITEM-1399","[Natural Resource Ministries] Indigenous Nations, Communities and COVID-19 - Webinar Series #2","reconciliation","1029","Cultural Safety Training"
"ITEM-1208","{CITZ SBC} Dealing with Difficult Behaviours and CMHA Resilient Minds - Building Psychological Strength (SBC RESTRICTED)","Conflict","1015","Health and Well-Being"
"ITEM-1208","{CITZ SBC} Dealing with Difficult Behaviours and CMHA Resilient Minds - Building Psychological Strength (SBC RESTRICTED)","Dealing","1015","Health and Well-Being"
"ITEM-1208","{CITZ SBC} Dealing with Difficult Behaviours and CMHA Resilient Minds - Building Psychological Strength (SBC RESTRICTED)","Development","1003","Career Development"
"ITEM-1208","{CITZ SBC} Dealing with Difficult Behaviours and CMHA Resilient Minds - Building Psychological Strength (SBC RESTRICTED)","Difficult Behaviour","1015","Health and Well-Being"
"ITEM-1208","{CITZ SBC} Dealing with Difficult Behaviours and CMHA Resilient Minds - Building Psychological Strength (SBC RESTRICTED)","Mental Health","1015","Health and Well-Being"
"ITEM-1208","{CITZ SBC} Dealing with Difficult Behaviours and CMHA Resilient Minds - Building Psychological Strength (SBC RESTRICTED)","Resilience","1015","Health and Well-Being"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Culture","1002","Workplace Culture"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Improvement","1005","Continuous Improvement"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Policy","1023","Policy"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Public Policy","1023","Policy"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Skills","1005","Continuous Improvement"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Training","1002","Workplace Culture"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Values","1002","Workplace Culture"
"ITEM-1165","{CITZ SBC} Managing Comments Complaints Incidents and Issues Policy Orientation (SBC Restricted)","Workplace","1002","Workplace Culture"
"ITEM-2416","{EMCR & CORE} Introduction to Emergency Management in BC - First Deployment","2416","1030","Emergency Management"
"ITEM-2416","{EMCR & CORE} Introduction to Emergency Management in BC - First Deployment","Activation","1030","Emergency Management"
"ITEM-2416","{EMCR & CORE} Introduction to Emergency Management in BC - First Deployment","BCEMS","1030","Emergency Management"
"ITEM-2416","{EMCR & CORE} Introduction to Emergency Management in BC - First Deployment","PECC","1030","Emergency Management"
"ITEM-2416","{EMCR & CORE} Introduction to Emergency Management in BC - First Deployment","PREOC","1030","Emergency Management"
"ITEM-1433","{FLNR South Area} GBA+ Introduction","Inclusion","1022","Diversity"
"ITEM-1433","{FLNR South Area} GBA+ Introduction","equality","1021","Social Issues"
"ITEM-1433","{FLNR South Area} GBA+ Introduction","gender","1022","Diversity"
"ITEM-1044","{MIN BCTS} Lean 201b & 301 - Mandatory Training","Continuous","1005","Continuous Improvement"
"ITEM-1044","{MIN BCTS} Lean 201b & 301 - Mandatory Training","Improvement","1005","Continuous Improvement"
"ITEM-1044","{MIN BCTS} Lean 201b & 301 - Mandatory Training","Lean","1005","Continuous Improvement"
"ITEM-1044","{MIN BCTS} Lean 201b & 301 - Mandatory Training","Practical","1013","Project Management"
"ITEM-728","{MIN BCTS} PCMP 207: Practical Application of the Procurement Lifecycle - Workthop (Part 2)","PCMP","1012","Procurement"
"ITEM-728","{MIN BCTS} PCMP 207: Practical Application of the Procurement Lifecycle - Workthop (Part 2)","Procurement","1012","Procurement"
"ITEM-1938","{MIN EMCR and CORE} Introduction to WebEOC","1938","1030","Emergency Management"
"ITEM-1938","{MIN EMCR and CORE} Introduction to WebEOC","Activation","1030","Emergency Management"
"ITEM-1938","{MIN EMCR and CORE} Introduction to WebEOC","ECC","1030","Emergency Management"
"ITEM-1938","{MIN EMCR and CORE} Introduction to WebEOC","Operation","1030","Emergency Management"
"ITEM-1881","{MIN ENV ROB} Radio Use and Road Calling Procedures on Resource Roads","Safety","1010","Occupational Safety and Health"
"ITEM-1881","{MIN ENV ROB} Radio Use and Road Calling Procedures on Resource Roads","worker","1010","Occupational Safety and Health"
"ITEM-1053","{MIN ENV} Environmental Law 101 - Powers and Authorities","Administrative","1035","Law"
"ITEM-1053","{MIN ENV} Environmental Law 101 - Powers and Authorities","Compliance","1035","Law"
"ITEM-1053","{MIN ENV} Environmental Law 101 - Powers and Authorities","Environment","1034","Natural Resources"
"ITEM-1053","{MIN ENV} Environmental Law 101 - Powers and Authorities","Policy","1023","Policy"
"ITEM-1053","{MIN ENV} Environmental Law 101 - Powers and Authorities","Regulatory","1023","Policy"
"ITEM-1757","{MIN ENV} Environmental Law 102 - Legal Concepts","Compliance","1035","Law"
"ITEM-1757","{MIN ENV} Environmental Law 102 - Legal Concepts","Enforcement","1035","Law"
"ITEM-1757","{MIN ENV} Environmental Law 102 - Legal Concepts","Environmental","1034","Natural Resources"
"ITEM-1757","{MIN ENV} Environmental Law 102 - Legal Concepts","Prosecution","1035","Law"
"ITEM-1775","{MIN ENV} Environmental Law 103(a) - Admin law for Park Act and ERA authorization decisions","Administrative","1035","Law"
